Stanice AC0
Linka A
6	22	49
7	22	38	54
8	22	34	46	58
9	22	32	42	52
10	2	22	32	42	52
11	2	22	32	42	52
12	2	22	32	42	52
13	2	22	34	46	58
14	22	37	52
15	22	45
16	22	54
17	22	54
Linka C
6	22	49
7	22	38	54
8	22	34	46	58
9	22	32	42	52
10	2	22	32	42	52
11	2	22	32	42	52
12	2	22	32	42	52
13	2	22	34	46	58
14	22	37	52
15	22	45
16	22	54
17	22	54

Stanice AB1
Linka A
6	44
7	11	44
8	0	16	44	56
9	8	20	44	54
10	4	14	24	44	54
11	4	14	24	44	54
12	4	14	24	44	54
13	4	14	24	44	56
14	8	20	44	59
15	14	44
16	7	44
17	16	44
18	16
Linka B
6	59
7	26	52
8	8	22	35	46	57
9	8	47	57
10	7	19	29	44	54
11	4	14	24	44	54
12	4	14	24	47	57
13	9	19	29	35	46	57
14	8	51
15	6	21
16	7	30	35
17	7	35
18	7

Stanice AD2
Linka A
6	49
7	16	49
8	5	21	49
9	1	13	25	49	59
10	9	19	29	49	59
11	9	19	29	49	59
12	9	19	29	49	59
13	9	19	29	49
14	1	13	25	49
15	4	19	49
16	12	49
17	21	49
18	21
Linka D
6	58
7	16	34	58
8	14	30	40	57
9	8	19	30	40	49	58
10	9	18	29	38	49	58
11	9	18	29	38	49	58
12	9	18	29	38	49	58
13	9	18	29	57
14	8	19	30	40	58
15	13	28	40
16	12	36	57
17	29	57
18	29

Stanice AE3
Linka A
7	11	38
8	11	27	43
9	11	23	35	47
10	11	21	31	41	51
11	11	21	31	41	51
12	11	21	31	41	51
13	11	21	31	41	51
14	11	23	35	47
15	11	26	41
16	11	34
17	11	43
18	11	43
Linka E
6	40
7	8	40
8	8	34
9	11	30	52
10	27	46
11	26	44
12	11	27	46
13	30	52
14	34
15	11	40
16	8	40
17	8	40
18	8

Stanice BC4
Linka B
6	51
7	18	44
8	0	14	27	38	49
9	0	39	49	59
10	11	21	36	46	56
11	6	16	36	46	56
12	6	16	39	49
13	1	11	21	27	38	49
14	0	43	58
15	13	59
16	22	27	59
17	27	59
Linka C
6	51
7	18	51
8	7	23	51
9	3	15	27	51
10	1	11	21	31	51
11	1	11	21	31	51
12	1	11	21	31	51
13	1	11	21	31	51
14	3	15	27	51
15	6	21	51
16	14	51
17	23	51
18	23

Stanice BD5
Linka B
7	11	38
8	4	20	34	47	58
9	9	20	59
10	9	19	31	41	56
11	6	16	26	36	56
12	6	16	26	36	59
13	9	21	31	41	47	58
14	9	20
15	3	18	33
16	19	42	47
17	19	47
18	19
Linka D
6	48
7	6	24	48
8	4	20	30	47	58
9	9	20	30	39	48	59
10	8	19	28	39	48	59
11	8	19	28	39	48	59
12	8	19	28	39	48	59
13	8	19	47	58
14	9	20	30	48
15	3	18	30
16	2	26	47
17	19	47
18	19

Stanice CD6
Linka C
7	14	41
8	14	30	46
9	14	26	38	50
10	14	24	34	44	54
11	14	24	34	44	54
12	14	24	34	44	54
13	14	24	34	44	54
14	14	26	38	50
15	14	29	44
16	14	37
17	14	46
18	14	46
Linka D
7	14	32	50
8	14	30	46	56
9	13	24	35	46	56
10	5	14	25	34	45	54
11	5	14	25	34	45	54
12	5	14	25	34	45	54
13	5	14	25	34	45
14	13	24	35	46	56
15	14	29	44	56
16	28	52
17	13	45
18	13	45

Stanice CE7
Linka C
7	20	47
8	20	36	52
9	20	32	44	56
10	20	30	40	50
11	0	20	30	40	50
12	0	20	30	40	50
13	0	20	30	40	50
14	0	20	32	44	56
15	20	35	50
16	20	43
17	20	52
18	20	52
Linka E
6	37
7	5	37
8	5	31
9	8	27	49
10	24	43
11	23	41
12	8	24	43
13	27	49
14	31
15	8	37
16	5	37
17	5	37
18	5

